District_Key,Avg_Tot_Cur_Exp,Avg_Tot_Exp,Year_End,Unnamed: 0,Agency_Name,City,Zip,Latitude,Longitude,County
Montcalm Area ISD,9997.454545,11274.90909,2019,4380,NEW BEDFORD ACADEMY,LAMBERTVILLE,48144,41.73,-83.627,MONROE COUNTY
Montcalm Area ISD,9997.454545,11274.90909,2019,4381,RIVERSIDE ACADEMY,DEARBORN,48126,42.337,-83.178,WAYNE COUNTY
Montcalm Area ISD,9997.454545,11274.90909,2019,4382,SUMMERFIELD SCHOOLS,PETERSBURG,49270,41.905,-83.702,MONROE COUNTY
Montcalm Area ISD,9997.454545,11274.90909,2019,4383,TRIUMPH ACADEMY,MONROE,48162,41.954,-83.362,MONROE COUNTY
Montcalm Area ISD,9997.454545,11274.90909,2019,4390,MONROE ISD,MONROE,48161,41.924,-83.467,MONROE COUNTY
Montcalm Area ISD,9997.454545,11274.90909,2019,4391,MONROE PUBLIC SCHOOLS,MONROE,48162,41.933,-83.386,MONROE COUNTY
Montcalm Area ISD,9997.454545,11274.90909,2019,4394,SUMMERFIELD SCHOOLS,PETERSBURG,49270,41.904,-83.703,MONROE COUNTY
Montcalm Area ISD,9997.454545,11274.90909,2019,4400,JEFFERSON SCHOOLS (MONROE),MONROE,48162,41.933,-83.334,MONROE COUNTY
Montcalm Area ISD,9997.454545,11274.90909,2019,4402,MONROE ISD,MONROE,48161,41.924,-83.466,MONROE COUNTY
Montcalm Area ISD,9997.454545,11274.90909,2019,4417,RIVERSIDE ACADEMY,Dearborn,48126,42.337,-83.178,WAYNE COUNTY
Montcalm Area ISD,9997.454545,11274.90909,2019,4460,JEFFERSON SCHOOLS (MONROE),NEWPORT,48166,41.957,-83.312,MONROE COUNTY
Muskegon Area ISD,8084.125,9811.25,2011,4468,CARSON CITY-CRYSTAL AREA SCHOOLS,CARSON CITY,48811,43.177,-84.846,MONTCALM COUNTY
Muskegon Area ISD,8084.125,9811.25,2011,4469,CENTRAL MONTCALM PUBLIC SCHOOLS,STANTON,48888,43.272,-85.074,MONTCALM COUNTY
Muskegon Area ISD,8084.125,9811.25,2011,4470,FLAT RIVER ACADEMY,BELDING,48809,43.085,-85.374,
Muskegon Area ISD,8084.125,9811.25,2011,4471,GREENVILLE PUBLIC SCHOOLS,GREENVILLE,48838,43.188,-85.274,MONTCALM COUNTY
Muskegon Area ISD,8084.125,9811.25,2011,4472,LAKEVIEW COMMUNITY SCHOOLS (MONTCALM),LAKEVIEW,48850,43.44,-85.277,MONTCALM COUNTY
Muskegon Area ISD,8084.125,9811.25,2011,4473,MONTABELLA COMMUNITY SCHOOLS,EDMORE,48829,43.408,-85.047,MONTCALM COUNTY
Muskegon Area ISD,8084.125,9811.25,2011,4474,MONTCALM AREA ISD,STANTON,48888,43.297,-85.074,MONTCALM COUNTY
Muskegon Area ISD,8084.125,9811.25,2011,4475,TRI COUNTY AREA SCHOOLS,SAND LAKE,49343,43.29,-85.52,KENT COUNTY
Muskegon Area ISD,8084.125,9811.25,2011,4476,VESTABURG COMMUNITY SCHOOLS,VESTABURG,48891,43.4,-84.908,MONTCALM COUNTY
Muskegon Area ISD,8084.125,9811.25,2011,4477,CARSON CITY-CRYSTAL AREA SCHOOLS,CARSON CITY,48811,43.177,-84.847,MONTCALM COUNTY
Muskegon Area ISD,8084.125,9811.25,2011,4478,CENTRAL MONTCALM PUBLIC SCHOOLS,STANTON,48888,43.275,-85.076,MONTCALM COUNTY
Muskegon Area ISD,8084.125,9811.25,2011,4479,FLAT RIVER ACADEMY,BELDING,48809,43.085,-85.371,
Muskegon Area ISD,8084.125,9811.25,2011,4480,GREENVILLE PUBLIC SCHOOLS,GREENVILLE,48838,43.187,-85.27,MONTCALM COUNTY
Muskegon Area ISD,8084.125,9811.25,2011,4481,LAKEVIEW COMMUNITY SCHOOLS (MONTCALM),LAKEVIEW,48850,43.441,-85.278,MONTCALM COUNTY
Muskegon Area ISD,8084.125,9811.25,2011,4482,MONTABELLA COMMUNITY SCHOOLS,EDMORE,48829,43.408,-85.041,MONTCALM COUNTY
Muskegon Area ISD,8084.125,9811.25,2011,4483,MONTCALM AREA ISD,STANTON,48888,43.299,-85.075,MONTCALM COUNTY
Muskegon Area ISD,8084.125,9811.25,2011,4485,VESTABURG COMMUNITY SCHOOLS,VESTABURG,48891,43.396,-84.908,MONTCALM COUNTY
Muskegon Area ISD,8084.125,9811.25,2011,4487,CENTRAL MONTCALM PUBLIC SCHOOLS,STANTON,48888,43.274,-85.083,MONTCALM COUNTY
Muskegon Area ISD,8084.125,9811.25,2011,4493,TRI COUNTY AREA SCHOOLS,SAND LAKE,49343,43.29,-85.523,KENT COUNTY
Muskegon Area ISD,8084.125,9811.25,2011,4496,CENTRAL MONTCALM PUBLIC SCHOOLS,STANTON,48888,43.274,-85.082,MONTCALM COUNTY
Muskegon Area ISD,8084.125,9811.25,2011,4499,LAKEVIEW COMMUNITY SCHOOLS (MONTCALM),LAKEVIEW,48850,43.439,-85.277,MONTCALM COUNTY
Muskegon Area ISD,8084.125,9811.25,2011,4500,MONTABELLA COMMUNITY SCHOOLS,EDMORE,48829,43.408,-85.042,MONTCALM COUNTY
Muskegon Area ISD,8084.125,9811.25,2011,4524,FLAT RIVER ACADEMY,Greenville,48838,43.16,-85.26,MONTCALM COUNTY
Muskegon Area ISD,8084.125,9811.25,2011,4525,GREENVILLE PUBLIC SCHOOLS,GREENVILLE,48838,43.189,-85.276,MONTCALM COUNTY
Muskegon Area ISD,8084.125,9811.25,2011,4529,SUCCESS VIRTUAL LEARNING CENTERS OF MICHIGAN,Vestaburg,48891,43.396,-84.908,MONTCALM COUNTY
Muskegon Area ISD,8084.125,9811.25,2011,4530,TRI COUNTY AREA SCHOOLS,SAND LAKE,49343,43.29,-85.519,KENT COUNTY
Muskegon Area ISD,8084.125,9811.25,2011,4531,VESTABURG COMMUNITY SCHOOLS,VESTABURG,48891,43.397,-84.907,MONTCALM COUNTY
Muskegon Area ISD,8084.125,9811.25,2011,4532,CARSON CITY-CRYSTAL AREA SCHOOLS,CARSON CITY,48811,43.178,-84.844,MONTCALM COUNTY
Muskegon Area ISD,8100.125,9058.625,2012,4468,CARSON CITY-CRYSTAL AREA SCHOOLS,CARSON CITY,48811,43.177,-84.846,MONTCALM COUNTY
Muskegon Area ISD,8100.125,9058.625,2012,4469,CENTRAL MONTCALM PUBLIC SCHOOLS,STANTON,48888,43.272,-85.074,MONTCALM COUNTY
Muskegon Area ISD,8100.125,9058.625,2012,4470,FLAT RIVER ACADEMY,BELDING,48809,43.085,-85.374,
Muskegon Area ISD,8100.125,9058.625,2012,4471,GREENVILLE PUBLIC SCHOOLS,GREENVILLE,48838,43.188,-85.274,MONTCALM COUNTY
Muskegon Area ISD,8100.125,9058.625,2012,4472,LAKEVIEW COMMUNITY SCHOOLS (MONTCALM),LAKEVIEW,48850,43.44,-85.277,MONTCALM COUNTY
Muskegon Area ISD,8100.125,9058.625,2012,4473,MONTABELLA COMMUNITY SCHOOLS,EDMORE,48829,43.408,-85.047,MONTCALM COUNTY
Muskegon Area ISD,8100.125,9058.625,2012,4474,MONTCALM AREA ISD,STANTON,48888,43.297,-85.074,MONTCALM COUNTY
Muskegon Area ISD,8100.125,9058.625,2012,4475,TRI COUNTY AREA SCHOOLS,SAND LAKE,49343,43.29,-85.52,KENT COUNTY
Muskegon Area ISD,8100.125,9058.625,2012,4476,VESTABURG COMMUNITY SCHOOLS,VESTABURG,48891,43.4,-84.908,MONTCALM COUNTY
Muskegon Area ISD,8100.125,9058.625,2012,4477,CARSON CITY-CRYSTAL AREA SCHOOLS,CARSON CITY,48811,43.177,-84.847,MONTCALM COUNTY
Muskegon Area ISD,8100.125,9058.625,2012,4478,CENTRAL MONTCALM PUBLIC SCHOOLS,STANTON,48888,43.275,-85.076,MONTCALM COUNTY
Muskegon Area ISD,8100.125,9058.625,2012,4479,FLAT RIVER ACADEMY,BELDING,48809,43.085,-85.371,
Muskegon Area ISD,8100.125,9058.625,2012,4480,GREENVILLE PUBLIC SCHOOLS,GREENVILLE,48838,43.187,-85.27,MONTCALM COUNTY
Muskegon Area ISD,8100.125,9058.625,2012,4481,LAKEVIEW COMMUNITY SCHOOLS (MONTCALM),LAKEVIEW,48850,43.441,-85.278,MONTCALM COUNTY
Muskegon Area ISD,8100.125,9058.625,2012,4482,MONTABELLA COMMUNITY SCHOOLS,EDMORE,48829,43.408,-85.041,MONTCALM COUNTY
Muskegon Area ISD,8100.125,9058.625,2012,4483,MONTCALM AREA ISD,STANTON,48888,43.299,-85.075,MONTCALM COUNTY
Muskegon Area ISD,8100.125,9058.625,2012,4485,VESTABURG COMMUNITY SCHOOLS,VESTABURG,48891,43.396,-84.908,MONTCALM COUNTY
Muskegon Area ISD,8100.125,9058.625,2012,4487,CENTRAL MONTCALM PUBLIC SCHOOLS,STANTON,48888,43.274,-85.083,MONTCALM COUNTY
Muskegon Area ISD,8100.125,9058.625,2012,4493,TRI COUNTY AREA SCHOOLS,SAND LAKE,49343,43.29,-85.523,KENT COUNTY
Muskegon Area ISD,8100.125,9058.625,2012,4496,CENTRAL MONTCALM PUBLIC SCHOOLS,STANTON,48888,43.274,-85.082,MONTCALM COUNTY
Muskegon Area ISD,8100.125,9058.625,2012,4499,LAKEVIEW COMMUNITY SCHOOLS (MONTCALM),LAKEVIEW,48850,43.439,-85.277,MONTCALM COUNTY
Muskegon Area ISD,8100.125,9058.625,2012,4500,MONTABELLA COMMUNITY SCHOOLS,EDMORE,48829,43.408,-85.042,MONTCALM COUNTY
Muskegon Area ISD,8100.125,9058.625,2012,4524,FLAT RIVER ACADEMY,Greenville,48838,43.16,-85.26,MONTCALM COUNTY
Muskegon Area ISD,8100.125,9058.625,2012,4525,GREENVILLE PUBLIC SCHOOLS,GREENVILLE,48838,43.189,-85.276,MONTCALM COUNTY
Muskegon Area ISD,8100.125,9058.625,2012,4529,SUCCESS VIRTUAL LEARNING CENTERS OF MICHIGAN,Vestaburg,48891,43.396,-84.908,MONTCALM COUNTY
Muskegon Area ISD,8100.125,9058.625,2012,4530,TRI COUNTY AREA SCHOOLS,SAND LAKE,49343,43.29,-85.519,KENT COUNTY
Muskegon Area ISD,8100.125,9058.625,2012,4531,VESTABURG COMMUNITY SCHOOLS,VESTABURG,48891,43.397,-84.907,MONTCALM COUNTY
Muskegon Area ISD,8100.125,9058.625,2012,4532,CARSON CITY-CRYSTAL AREA SCHOOLS,CARSON CITY,48811,43.178,-84.844,MONTCALM COUNTY
Muskegon Area ISD,8383.875,9558.625,2013,4468,CARSON CITY-CRYSTAL AREA SCHOOLS,CARSON CITY,48811,43.177,-84.846,MONTCALM COUNTY
Muskegon Area ISD,8383.875,9558.625,2013,4469,CENTRAL MONTCALM PUBLIC SCHOOLS,STANTON,48888,43.272,-85.074,MONTCALM COUNTY
Muskegon Area ISD,8383.875,9558.625,2013,4470,FLAT RIVER ACADEMY,BELDING,48809,43.085,-85.374,
Muskegon Area ISD,8383.875,9558.625,2013,4471,GREENVILLE PUBLIC SCHOOLS,GREENVILLE,48838,43.188,-85.274,MONTCALM COUNTY
Muskegon Area ISD,8383.875,9558.625,2013,4472,LAKEVIEW COMMUNITY SCHOOLS (MONTCALM),LAKEVIEW,48850,43.44,-85.277,MONTCALM COUNTY
Muskegon Area ISD,8383.875,9558.625,2013,4473,MONTABELLA COMMUNITY SCHOOLS,EDMORE,48829,43.408,-85.047,MONTCALM COUNTY
Muskegon Area ISD,8383.875,9558.625,2013,4474,MONTCALM AREA ISD,STANTON,48888,43.297,-85.074,MONTCALM COUNTY
Muskegon Area ISD,8383.875,9558.625,2013,4475,TRI COUNTY AREA SCHOOLS,SAND LAKE,49343,43.29,-85.52,KENT COUNTY
Muskegon Area ISD,8383.875,9558.625,2013,4476,VESTABURG COMMUNITY SCHOOLS,VESTABURG,48891,43.4,-84.908,MONTCALM COUNTY
Muskegon Area ISD,8383.875,9558.625,2013,4477,CARSON CITY-CRYSTAL AREA SCHOOLS,CARSON CITY,48811,43.177,-84.847,MONTCALM COUNTY
Muskegon Area ISD,8383.875,9558.625,2013,4478,CENTRAL MONTCALM PUBLIC SCHOOLS,STANTON,48888,43.275,-85.076,MONTCALM COUNTY
Muskegon Area ISD,8383.875,9558.625,2013,4479,FLAT RIVER ACADEMY,BELDING,48809,43.085,-85.371,
Muskegon Area ISD,8383.875,9558.625,2013,4480,GREENVILLE PUBLIC SCHOOLS,GREENVILLE,48838,43.187,-85.27,MONTCALM COUNTY
Muskegon Area ISD,8383.875,9558.625,2013,4481,LAKEVIEW COMMUNITY SCHOOLS (MONTCALM),LAKEVIEW,48850,43.441,-85.278,MONTCALM COUNTY
Muskegon Area ISD,8383.875,9558.625,2013,4482,MONTABELLA COMMUNITY SCHOOLS,EDMORE,48829,43.408,-85.041,MONTCALM COUNTY
Muskegon Area ISD,8383.875,9558.625,2013,4483,MONTCALM AREA ISD,STANTON,48888,43.299,-85.075,MONTCALM COUNTY
Muskegon Area ISD,8383.875,9558.625,2013,4485,VESTABURG COMMUNITY SCHOOLS,VESTABURG,48891,43.396,-84.908,MONTCALM COUNTY
Muskegon Area ISD,8383.875,9558.625,2013,4487,CENTRAL MONTCALM PUBLIC SCHOOLS,STANTON,48888,43.274,-85.083,MONTCALM COUNTY
Muskegon Area ISD,8383.875,9558.625,2013,4493,TRI COUNTY AREA SCHOOLS,SAND LAKE,49343,43.29,-85.523,KENT COUNTY
Muskegon Area ISD,8383.875,9558.625,2013,4496,CENTRAL MONTCALM PUBLIC SCHOOLS,STANTON,48888,43.274,-85.082,MONTCALM COUNTY
Muskegon Area ISD,8383.875,9558.625,2013,4499,LAKEVIEW COMMUNITY SCHOOLS (MONTCALM),LAKEVIEW,48850,43.439,-85.277,MONTCALM COUNTY
Muskegon Area ISD,8383.875,9558.625,2013,4500,MONTABELLA COMMUNITY SCHOOLS,EDMORE,48829,43.408,-85.042,MONTCALM COUNTY
Muskegon Area ISD,8383.875,9558.625,2013,4524,FLAT RIVER ACADEMY,Greenville,48838,43.16,-85.26,MONTCALM COUNTY
Muskegon Area ISD,8383.875,9558.625,2013,4525,GREENVILLE PUBLIC SCHOOLS,GREENVILLE,48838,43.189,-85.276,MONTCALM COUNTY
Muskegon Area ISD,8383.875,9558.625,2013,4529,SUCCESS VIRTUAL LEARNING CENTERS OF MICHIGAN,Vestaburg,48891,43.396,-84.908,MONTCALM COUNTY
Muskegon Area ISD,8383.875,9558.625,2013,4530,TRI COUNTY AREA SCHOOLS,SAND LAKE,49343,43.29,-85.519,KENT COUNTY
Muskegon Area ISD,8383.875,9558.625,2013,4531,VESTABURG COMMUNITY SCHOOLS,VESTABURG,48891,43.397,-84.907,MONTCALM COUNTY
Muskegon Area ISD,8383.875,9558.625,2013,4532,CARSON CITY-CRYSTAL AREA SCHOOLS,CARSON CITY,48811,43.178,-84.844,MONTCALM COUNTY
Muskegon Area ISD,8645.25,9899.625,2014,4468,CARSON CITY-CRYSTAL AREA SCHOOLS,CARSON CITY,48811,43.177,-84.846,MONTCALM COUNTY
Muskegon Area ISD,8645.25,9899.625,2014,4469,CENTRAL MONTCALM PUBLIC SCHOOLS,STANTON,48888,43.272,-85.074,MONTCALM COUNTY
Muskegon Area ISD,8645.25,9899.625,2014,4470,FLAT RIVER ACADEMY,BELDING,48809,43.085,-85.374,
Muskegon Area ISD,8645.25,9899.625,2014,4471,GREENVILLE PUBLIC SCHOOLS,GREENVILLE,48838,43.188,-85.274,MONTCALM COUNTY
Muskegon Area ISD,8645.25,9899.625,2014,4472,LAKEVIEW COMMUNITY SCHOOLS (MONTCALM),LAKEVIEW,48850,43.44,-85.277,MONTCALM COUNTY
Muskegon Area ISD,8645.25,9899.625,2014,4473,MONTABELLA COMMUNITY SCHOOLS,EDMORE,48829,43.408,-85.047,MONTCALM COUNTY
Muskegon Area ISD,8645.25,9899.625,2014,4474,MONTCALM AREA ISD,STANTON,48888,43.297,-85.074,MONTCALM COUNTY
Muskegon Area ISD,8645.25,9899.625,2014,4475,TRI COUNTY AREA SCHOOLS,SAND LAKE,49343,43.29,-85.52,KENT COUNTY
Muskegon Area ISD,8645.25,9899.625,2014,4476,VESTABURG COMMUNITY SCHOOLS,VESTABURG,48891,43.4,-84.908,MONTCALM COUNTY
Muskegon Area ISD,8645.25,9899.625,2014,4477,CARSON CITY-CRYSTAL AREA SCHOOLS,CARSON CITY,48811,43.177,-84.847,MONTCALM COUNTY
Muskegon Area ISD,8645.25,9899.625,2014,4478,CENTRAL MONTCALM PUBLIC SCHOOLS,STANTON,48888,43.275,-85.076,MONTCALM COUNTY
Muskegon Area ISD,8645.25,9899.625,2014,4479,FLAT RIVER ACADEMY,BELDING,48809,43.085,-85.371,
Muskegon Area ISD,8645.25,9899.625,2014,4480,GREENVILLE PUBLIC SCHOOLS,GREENVILLE,48838,43.187,-85.27,MONTCALM COUNTY
Muskegon Area ISD,8645.25,9899.625,2014,4481,LAKEVIEW COMMUNITY SCHOOLS (MONTCALM),LAKEVIEW,48850,43.441,-85.278,MONTCALM COUNTY
Muskegon Area ISD,8645.25,9899.625,2014,4482,MONTABELLA COMMUNITY SCHOOLS,EDMORE,48829,43.408,-85.041,MONTCALM COUNTY
Muskegon Area ISD,8645.25,9899.625,2014,4483,MONTCALM AREA ISD,STANTON,48888,43.299,-85.075,MONTCALM COUNTY
Muskegon Area ISD,8645.25,9899.625,2014,4485,VESTABURG COMMUNITY SCHOOLS,VESTABURG,48891,43.396,-84.908,MONTCALM COUNTY
Muskegon Area ISD,8645.25,9899.625,2014,4487,CENTRAL MONTCALM PUBLIC SCHOOLS,STANTON,48888,43.274,-85.083,MONTCALM COUNTY
Muskegon Area ISD,8645.25,9899.625,2014,4493,TRI COUNTY AREA SCHOOLS,SAND LAKE,49343,43.29,-85.523,KENT COUNTY
Muskegon Area ISD,8645.25,9899.625,2014,4496,CENTRAL MONTCALM PUBLIC SCHOOLS,STANTON,48888,43.274,-85.082,MONTCALM COUNTY
Muskegon Area ISD,8645.25,9899.625,2014,4499,LAKEVIEW COMMUNITY SCHOOLS (MONTCALM),LAKEVIEW,48850,43.439,-85.277,MONTCALM COUNTY
Muskegon Area ISD,8645.25,9899.625,2014,4500,MONTABELLA COMMUNITY SCHOOLS,EDMORE,48829,43.408,-85.042,MONTCALM COUNTY
Muskegon Area ISD,8645.25,9899.625,2014,4524,FLAT RIVER ACADEMY,Greenville,48838,43.16,-85.26,MONTCALM COUNTY
Muskegon Area ISD,8645.25,9899.625,2014,4525,GREENVILLE PUBLIC SCHOOLS,GREENVILLE,48838,43.189,-85.276,MONTCALM COUNTY
Muskegon Area ISD,8645.25,9899.625,2014,4529,SUCCESS VIRTUAL LEARNING CENTERS OF MICHIGAN,Vestaburg,48891,43.396,-84.908,MONTCALM COUNTY
Muskegon Area ISD,8645.25,9899.625,2014,4530,TRI COUNTY AREA SCHOOLS,SAND LAKE,49343,43.29,-85.519,KENT COUNTY
Muskegon Area ISD,8645.25,9899.625,2014,4531,VESTABURG COMMUNITY SCHOOLS,VESTABURG,48891,43.397,-84.907,MONTCALM COUNTY
Muskegon Area ISD,8645.25,9899.625,2014,4532,CARSON CITY-CRYSTAL AREA SCHOOLS,CARSON CITY,48811,43.178,-84.844,MONTCALM COUNTY
Muskegon Area ISD,8939.375,10114.75,2015,4468,CARSON CITY-CRYSTAL AREA SCHOOLS,CARSON CITY,48811,43.177,-84.846,MONTCALM COUNTY
Muskegon Area ISD,8939.375,10114.75,2015,4469,CENTRAL MONTCALM PUBLIC SCHOOLS,STANTON,48888,43.272,-85.074,MONTCALM COUNTY
Muskegon Area ISD,8939.375,10114.75,2015,4470,FLAT RIVER ACADEMY,BELDING,48809,43.085,-85.374,
Muskegon Area ISD,8939.375,10114.75,2015,4471,GREENVILLE PUBLIC SCHOOLS,GREENVILLE,48838,43.188,-85.274,MONTCALM COUNTY
Muskegon Area ISD,8939.375,10114.75,2015,4472,LAKEVIEW COMMUNITY SCHOOLS (MONTCALM),LAKEVIEW,48850,43.44,-85.277,MONTCALM COUNTY
Muskegon Area ISD,8939.375,10114.75,2015,4473,MONTABELLA COMMUNITY SCHOOLS,EDMORE,48829,43.408,-85.047,MONTCALM COUNTY
Muskegon Area ISD,8939.375,10114.75,2015,4474,MONTCALM AREA ISD,STANTON,48888,43.297,-85.074,MONTCALM COUNTY
Muskegon Area ISD,8939.375,10114.75,2015,4475,TRI COUNTY AREA SCHOOLS,SAND LAKE,49343,43.29,-85.52,KENT COUNTY
Muskegon Area ISD,8939.375,10114.75,2015,4476,VESTABURG COMMUNITY SCHOOLS,VESTABURG,48891,43.4,-84.908,MONTCALM COUNTY
Muskegon Area ISD,8939.375,10114.75,2015,4477,CARSON CITY-CRYSTAL AREA SCHOOLS,CARSON CITY,48811,43.177,-84.847,MONTCALM COUNTY
Muskegon Area ISD,8939.375,10114.75,2015,4478,CENTRAL MONTCALM PUBLIC SCHOOLS,STANTON,48888,43.275,-85.076,MONTCALM COUNTY
Muskegon Area ISD,8939.375,10114.75,2015,4479,FLAT RIVER ACADEMY,BELDING,48809,43.085,-85.371,
Muskegon Area ISD,8939.375,10114.75,2015,4480,GREENVILLE PUBLIC SCHOOLS,GREENVILLE,48838,43.187,-85.27,MONTCALM COUNTY
Muskegon Area ISD,8939.375,10114.75,2015,4481,LAKEVIEW COMMUNITY SCHOOLS (MONTCALM),LAKEVIEW,48850,43.441,-85.278,MONTCALM COUNTY
Muskegon Area ISD,8939.375,10114.75,2015,4482,MONTABELLA COMMUNITY SCHOOLS,EDMORE,48829,43.408,-85.041,MONTCALM COUNTY
Muskegon Area ISD,8939.375,10114.75,2015,4483,MONTCALM AREA ISD,STANTON,48888,43.299,-85.075,MONTCALM COUNTY
Muskegon Area ISD,8939.375,10114.75,2015,4485,VESTABURG COMMUNITY SCHOOLS,VESTABURG,48891,43.396,-84.908,MONTCALM COUNTY
Muskegon Area ISD,8939.375,10114.75,2015,4487,CENTRAL MONTCALM PUBLIC SCHOOLS,STANTON,48888,43.274,-85.083,MONTCALM COUNTY
Muskegon Area ISD,8939.375,10114.75,2015,4493,TRI COUNTY AREA SCHOOLS,SAND LAKE,49343,43.29,-85.523,KENT COUNTY
Muskegon Area ISD,8939.375,10114.75,2015,4496,CENTRAL MONTCALM PUBLIC SCHOOLS,STANTON,48888,43.274,-85.082,MONTCALM COUNTY
Muskegon Area ISD,8939.375,10114.75,2015,4499,LAKEVIEW COMMUNITY SCHOOLS (MONTCALM),LAKEVIEW,48850,43.439,-85.277,MONTCALM COUNTY
Muskegon Area ISD,8939.375,10114.75,2015,4500,MONTABELLA COMMUNITY SCHOOLS,EDMORE,48829,43.408,-85.042,MONTCALM COUNTY
Muskegon Area ISD,8939.375,10114.75,2015,4524,FLAT RIVER ACADEMY,Greenville,48838,43.16,-85.26,MONTCALM COUNTY
Muskegon Area ISD,8939.375,10114.75,2015,4525,GREENVILLE PUBLIC SCHOOLS,GREENVILLE,48838,43.189,-85.276,MONTCALM COUNTY
Muskegon Area ISD,8939.375,10114.75,2015,4529,SUCCESS VIRTUAL LEARNING CENTERS OF MICHIGAN,Vestaburg,48891,43.396,-84.908,MONTCALM COUNTY
Muskegon Area ISD,8939.375,10114.75,2015,4530,TRI COUNTY AREA SCHOOLS,SAND LAKE,49343,43.29,-85.519,KENT COUNTY
Muskegon Area ISD,8939.375,10114.75,2015,4531,VESTABURG COMMUNITY SCHOOLS,VESTABURG,48891,43.397,-84.907,MONTCALM COUNTY
Muskegon Area ISD,8939.375,10114.75,2015,4532,CARSON CITY-CRYSTAL AREA SCHOOLS,CARSON CITY,48811,43.178,-84.844,MONTCALM COUNTY
Muskegon Area ISD,9089.75,10142.375,2016,4468,CARSON CITY-CRYSTAL AREA SCHOOLS,CARSON CITY,48811,43.177,-84.846,MONTCALM COUNTY
Muskegon Area ISD,9089.75,10142.375,2016,4469,CENTRAL MONTCALM PUBLIC SCHOOLS,STANTON,48888,43.272,-85.074,MONTCALM COUNTY
Muskegon Area ISD,9089.75,10142.375,2016,4470,FLAT RIVER ACADEMY,BELDING,48809,43.085,-85.374,
Muskegon Area ISD,9089.75,10142.375,2016,4471,GREENVILLE PUBLIC SCHOOLS,GREENVILLE,48838,43.188,-85.274,MONTCALM COUNTY
Muskegon Area ISD,9089.75,10142.375,2016,4472,LAKEVIEW COMMUNITY SCHOOLS (MONTCALM),LAKEVIEW,48850,43.44,-85.277,MONTCALM COUNTY
Muskegon Area ISD,9089.75,10142.375,2016,4473,MONTABELLA COMMUNITY SCHOOLS,EDMORE,48829,43.408,-85.047,MONTCALM COUNTY
Muskegon Area ISD,9089.75,10142.375,2016,4474,MONTCALM AREA ISD,STANTON,48888,43.297,-85.074,MONTCALM COUNTY
Muskegon Area ISD,9089.75,10142.375,2016,4475,TRI COUNTY AREA SCHOOLS,SAND LAKE,49343,43.29,-85.52,KENT COUNTY
Muskegon Area ISD,9089.75,10142.375,2016,4476,VESTABURG COMMUNITY SCHOOLS,VESTABURG,48891,43.4,-84.908,MONTCALM COUNTY
Muskegon Area ISD,9089.75,10142.375,2016,4477,CARSON CITY-CRYSTAL AREA SCHOOLS,CARSON CITY,48811,43.177,-84.847,MONTCALM COUNTY
Muskegon Area ISD,9089.75,10142.375,2016,4478,CENTRAL MONTCALM PUBLIC SCHOOLS,STANTON,48888,43.275,-85.076,MONTCALM COUNTY
Muskegon Area ISD,9089.75,10142.375,2016,4479,FLAT RIVER ACADEMY,BELDING,48809,43.085,-85.371,
Muskegon Area ISD,9089.75,10142.375,2016,4480,GREENVILLE PUBLIC SCHOOLS,GREENVILLE,48838,43.187,-85.27,MONTCALM COUNTY
Muskegon Area ISD,9089.75,10142.375,2016,4481,LAKEVIEW COMMUNITY SCHOOLS (MONTCALM),LAKEVIEW,48850,43.441,-85.278,MONTCALM COUNTY
Muskegon Area ISD,9089.75,10142.375,2016,4482,MONTABELLA COMMUNITY SCHOOLS,EDMORE,48829,43.408,-85.041,MONTCALM COUNTY
Muskegon Area ISD,9089.75,10142.375,2016,4483,MONTCALM AREA ISD,STANTON,48888,43.299,-85.075,MONTCALM COUNTY
Muskegon Area ISD,9089.75,10142.375,2016,4485,VESTABURG COMMUNITY SCHOOLS,VESTABURG,48891,43.396,-84.908,MONTCALM COUNTY
Muskegon Area ISD,9089.75,10142.375,2016,4487,CENTRAL MONTCALM PUBLIC SCHOOLS,STANTON,48888,43.274,-85.083,MONTCALM COUNTY
Muskegon Area ISD,9089.75,10142.375,2016,4493,TRI COUNTY AREA SCHOOLS,SAND LAKE,49343,43.29,-85.523,KENT COUNTY
Muskegon Area ISD,9089.75,10142.375,2016,4496,CENTRAL MONTCALM PUBLIC SCHOOLS,STANTON,48888,43.274,-85.082,MONTCALM COUNTY
Muskegon Area ISD,9089.75,10142.375,2016,4499,LAKEVIEW COMMUNITY SCHOOLS (MONTCALM),LAKEVIEW,48850,43.439,-85.277,MONTCALM COUNTY
Muskegon Area ISD,9089.75,10142.375,2016,4500,MONTABELLA COMMUNITY SCHOOLS,EDMORE,48829,43.408,-85.042,MONTCALM COUNTY
Muskegon Area ISD,9089.75,10142.375,2016,4524,FLAT RIVER ACADEMY,Greenville,48838,43.16,-85.26,MONTCALM COUNTY
Muskegon Area ISD,9089.75,10142.375,2016,4525,GREENVILLE PUBLIC SCHOOLS,GREENVILLE,48838,43.189,-85.276,MONTCALM COUNTY
Muskegon Area ISD,9089.75,10142.375,2016,4529,SUCCESS VIRTUAL LEARNING CENTERS OF MICHIGAN,Vestaburg,48891,43.396,-84.908,MONTCALM COUNTY
Muskegon Area ISD,9089.75,10142.375,2016,4530,TRI COUNTY AREA SCHOOLS,SAND LAKE,49343,43.29,-85.519,KENT COUNTY
